"","site","year","month","ppt","tmax","tmin"
"1694","MESA",2016,2,15.9230003356934,21.810001373291,10.6900005340576
"1695","MESA",2016,3,30.8700008392334,23.0100002288818,11.0800008773804
"1696","MESA",2016,4,14.9060010910034,23.1100006103516,11.6700010299683
"1697","MESA",2016,5,5.4060001373291,24.9900016784668,11.9300003051758
"1698","MESA",2016,6,0,34.8200035095215,18.4700012207031
"1699","MESA",2016,7,0,36.5400009155273,21.4400005340576
"1700","MESA",2016,8,0,35.4800033569336,21.0400009155273
"1701","MESA",2016,9,7.87500047683716,30.7700023651123,18.730001449585
"1702","MESA",2016,10,11.6850004196167,27.9700012207031,16.6800003051758
"1703","MESA",2016,11,23.1590003967285,22.5500011444092,13.2000007629395
"1704","MESA",2016,12,83.0020065307617,16.7800006866455,8.72000026702881
"1705","MESA",2017,1,165.714004516602,14.1300010681152,7.18000030517578
"1706","MESA",2017,2,70.9850006103516,18.0900001525879,9.53000068664551
"1707","MESA",2017,3,3.60400009155273,23.9300003051758,10.9800004959106
"1708","MESA",2017,4,0,25.2900009155273,10.9000005722046
"1709","MESA",2017,5,9.54500007629395,27.9700012207031,12.6500005722046
"1710","MESA",2017,6,0,34.7000007629395,17.8299999237061
"1711","MESA",2017,7,0,36.8600006103516,21.8600006103516
"1712","MESA",2017,8,9.07600021362305,35.810001373291,21.4300003051758
"1713","MESA",2017,9,12.6140003204346,30.3400020599365,19.2800006866455
"1714","MESA",2017,10,0,29.7400016784668,16.5900001525879
"1715","MESA",2017,11,6.20300006866455,24.4100017547607,13.8600006103516
"1716","MESA",2017,12,0.298000007867813,20.6500015258789,10.8400001525879
"1717","MESA",2018,1,62.4490013122559,20.3300018310547,11.0100002288818
"1718","MESA",2018,2,9.73200035095215,18.2600002288818,7.97000026702881
"1719","MESA",2018,3,49.2050018310547,19.1800003051758,9.02000045776367
"1720","MESA",2018,4,0,25.8600006103516,12.3600006103516
"1721","MESA",2018,5,2.85400009155273,27.1300010681152,12.9100008010864
"1722","MESA",2018,6,0,33.8800010681152,16.7100009918213
"1723","MESA",2018,7,7.7810001373291,36.6000022888184,22.5900001525879
"1724","MESA",2018,8,3.51200008392334,36.0300025939941,22.060001373291
"1725","MESA",2018,9,0,34.0400009155273,21.2900009155273
"1726","MESA",2018,10,32.9180030822754,25.7700004577637,15.8700008392334
"1727","MESA",2018,11,22.1800003051758,21.4600009918213,12.5200004577637
"1728","MESA",2018,12,39.7430000305176,17.2400016784668,9.03000068664551
"1729","BARROWS",1995,1,67.193000793457,14.4350004196167,4.65360021591187
"1730","BARROWS",1995,2,9.26300048828125,21.8409996032715,7.17280006408691
"1731","BARROWS",1995,3,13.7290010452271,20.8472003936768,7.2979998588562
"1732","BARROWS",1995,4,5.73800039291382,24.6991004943848,8.57750034332275
"1733","BARROWS",1995,5,0.407000005245209,27.4202995300293,12.6330003738403
"1734","BARROWS",1995,6,0,34.040699005127,16.7085990905762
"1735","BARROWS",1995,7,5.06300020217896,38.9914016723633,21.1124000549316
"1736","BARROWS",1995,8,13.206000328064,39.7780990600586,22.94580078125
"1737","BARROWS",1995,9,1.87600004673004,36.4001007080078,19.7033996582031
"1738","BARROWS",1995,10,0,30.824499130249,10.6585998535156
"1739","BARROWS",1995,11,0,25.729700088501,8.17759990692139
"1740","BARROWS",1995,12,1.26900005340576,18.638500213623,4.01219987869263
"1741","BARROWS",1996,1,3.80800008773804,19.0475006103516,3.98769998550415
"1742","BARROWS",1996,2,7.97300052642822,20.0993003845215,6.1943998336792
"1743","BARROWS",1996,3,3.20000004768372,23.3549995422363,6.94920015335083
"1744","BARROWS",1996,4,0,27.8344993591309,10.646900177002
"1745","BARROWS",1996,5,0.986000061035156,32.4360008239746,14.7774000167847
"1746","BARROWS",1996,6,0,36.755298614502,17.5032005310059
"1747","BARROWS",1996,7,2.23000001907349,39.4635009765625,23.8050994873047
"1748","BARROWS",1996,8,6.58500051498413,38.9958992004395,22.5296001434326
"1749","BARROWS",1996,9,0,33.6627006530762,17.5337009429932
"1750","BARROWS",1996,10,1.35800004005432,28.0928001403809,11.5432996749878
"1751","BARROWS",1996,11,6.55600023269653,21.9867992401123,7.9741997718811
"1752","BARROWS",1996,12,3.06800007820129,17.3038997650146,3.74169993400574
"1753","BARROWS",1997,1,15.1750011444092,16.1366996765137,4.5706000328064
"1754","BARROWS",1997,2,0,18.7537002563477,4.1560001373291
"1755","BARROWS",1997,3,0.358000010251999,27.0564002990723,7.57350015640259
"1756","BARROWS",1997,4,3.42000007629395,25.511999130249,9.92660045623779
"1757","BARROWS",1997,5,1.07500004768372,34.6226005554199,17.1387004852295
"1758","BARROWS",1997,6,0.337000012397766,34.3386001586914,18.1046009063721
"1759","BARROWS",1997,7,6.3430004119873,37.6316986083984,19.4445991516113
"1760","BARROWS",1997,8,0,38.5312004089355,22.9083003997803
"1761","BARROWS",1997,9,59.5390014648438,34.4574012756348,20.1119995117188
"1762","BARROWS",1997,10,3.58900022506714,27.2264995574951,11.2131996154785
"1763","BARROWS",1997,11,3.40700006484985,22.4727993011475,6.92049980163574
"1764","BARROWS",1997,12,26.4130020141602,14.3656997680664,3.02119994163513
"1765","BARROWS",1998,1,8.9040002822876,17.7653007507324,3.18149995803833
"1766","BARROWS",1998,2,49.0830039978027,15.4202003479004,3.82430005073547
"1767","BARROWS",1998,3,20.3040008544922,21.1207008361816,5.78049993515015
"1768","BARROWS",1998,4,1.69700002670288,22.8584995269775,6.01359987258911
"1769","BARROWS",1998,5,2.05100011825562,26.7271995544434,11.5345001220703
"1770","BARROWS",1998,6,0,32.698600769043,16.0606994628906
"1771","BARROWS",1998,7,4.95400047302246,39.2979011535645,22.7982006072998
"1772","BARROWS",1998,8,16.0610008239746,39.0060005187988,23.2306995391846
"1773","BARROWS",1998,9,5.96400022506714,33.7608985900879,16.9333992004395
"1774","BARROWS",1998,10,0.349000006914139,27.1697006225586,10.5060997009277
"1775","BARROWS",1998,11,0.921000063419342,22.517599105835,5.6774001121521
"1776","BARROWS",1998,12,4.15900039672852,17.0701007843018,2.91380000114441
"1777","BARROWS",1999,1,0,19.419900894165,4.27930021286011
"1778","BARROWS",1999,2,5.67700004577637,19.9953994750977,3.64590001106262
"1779","BARROWS",1999,3,0,23.1937999725342,5.24809980392456
"1780","BARROWS",1999,4,10.4370002746582,22.5713005065918,7.67309999465942
"1781","BARROWS",1999,5,2.72300004959106,30.0060997009277,12.9387998580933
"1782","BARROWS",1999,6,0,34.7728996276855,17.2784004211426
"1783","BARROWS",1999,7,18.7150001525879,37.293098449707,21.9048004150391
"1784","BARROWS",1999,8,2.31300020217896,37.6179008483887,20.580099105835
"1785","BARROWS",1999,9,8.4060001373291,35.0010986328125,18.4209995269775
"1786","BARROWS",1999,10,0,31.7914009094238,12.331600189209
"1787","BARROWS",1999,11,0,24.7098999023438,6.34549999237061
"1788","BARROWS",1999,12,0,17.7191009521484,3.63610005378723
"1789","BARROWS",2000,1,0.307000011205673,18.9694995880127,4.58370018005371
"1790","BARROWS",2000,2,11.2270002365112,18.4286994934082,4.76999998092651
"1791","BARROWS",2000,3,6.90200042724609,21.3131999969482,6.59369993209839
"1792","BARROWS",2000,4,0.748000025749207,28.4813003540039,11.0037002563477
"1793","BARROWS",2000,5,0,33.3818016052246,15.835000038147
"1794","BARROWS",2000,6,0,36.74169921875,19.7656002044678
"1795","BARROWS",2000,7,0,38.7482986450195,21.1180992126465
"1796","BARROWS",2000,8,42.5710029602051,37.5726013183594,22.61549949646
"1797","BARROWS",2000,9,0.764000058174133,34.6781005859375,16.9832992553711
"1798","BARROWS",2000,10,3.9370002746582,26.0851993560791,11.6971998214722
"1799","BARROWS",2000,11,0,18.1294002532959,3.62339997291565
"1800","BARROWS",2000,12,0,19.0683994293213,3.63989996910095
"1801","BARROWS",2001,1,18.5310001373291,15.0282001495361,2.34150004386902
"1802","BARROWS",2001,2,35.2610015869141,15.5594997406006,2.99460005760193
"1803","BARROWS",2001,3,13.3690004348755,22.2985000610352,7.71390008926392
"1804","BARROWS",2001,4,2.02300000190735,24.6844005584717,8.22690010070801
"1805","BARROWS",2001,5,0,34.6817016601562,16.8855991363525
"1806","BARROWS",2001,6,0,37.1960983276367,19.4734992980957
"1807","BARROWS",2001,7,7.62500047683716,37.567699432373,20.8967990875244
"1808","BARROWS",2001,8,2.26300001144409,38.6211013793945,22.6056003570557
"1809","BARROWS",2001,9,0,36.4800987243652,18.1665000915527
"1810","BARROWS",2001,10,0,30.8628997802734,13.8055000305176
"1811","BARROWS",2001,11,2.22300004959106,22.4806003570557,7.94549989700317
"1812","BARROWS",2001,12,3.47000026702881,15.086799621582,1.71109998226166
"1813","BARROWS",2002,1,0.689000010490417,17.0604000091553,2.18560004234314
"1814","BARROWS",2002,2,0,20.3370990753174,2.93919992446899
"1815","BARROWS",2002,3,1.25100004673004,21.3397998809814,4.94859981536865
"1816","BARROWS",2002,4,1.89400005340576,27.101900100708,10.2813997268677
"1817","BARROWS",2002,5,0,30.4016990661621,13.3166999816895
"1818","BARROWS",2002,6,0,37.4019012451172,18.8290004730225
"1819","BARROWS",2002,7,0,39.3911018371582,23.6884002685547
"1820","BARROWS",2002,8,0,38.3763999938965,20.5359001159668
"1821","BARROWS",2002,9,6.03500032424927,35.410099029541,18.5459003448486
"1822","BARROWS",2002,10,0.423000007867813,27.4085006713867,10.9721002578735
"1823","BARROWS",2002,11,3.57200026512146,22.7339000701904,7.95090007781982
"1824","BARROWS",2002,12,8.31400012969971,15.7936000823975,2.54469990730286
"1825","BARROWS",2003,1,5.68900012969971,21.1002006530762,5.75899982452393
"1826","BARROWS",2003,2,26.7080020904541,17.3938007354736,4.6564998626709
"1827","BARROWS",2003,3,19.3080005645752,21.8738994598389,7.64429998397827
"1828","BARROWS",2003,4,3.4830002784729,23.0974998474121,7.70749998092651
"1829","BARROWS",2003,5,0,31.0340995788574,14.3399000167847
"1830","BARROWS",2003,6,0,35.7841987609863,19.2471008300781
"1831","BARROWS",2003,7,4.48000001907349,39.7722015380859,23.775899887085
"1832","BARROWS",2003,8,47.8400039672852,37.3737983703613,22.8246994018555
"1833","BARROWS",2003,9,4.17700004577637,36.1823997497559,20.1653003692627
"1834","BARROWS",2003,10,0,32.4729995727539,15.1686000823975
"1835","BARROWS",2003,11,18.5690002441406,18.1147003173828,5.0673999786377
"1836","BARROWS",2003,12,4.875,16.5599002838135,2.74889993667603
"1837","BARROWS",2004,1,6.89300012588501,16.6760005950928,2.97379994392395
"1838","BARROWS",2004,2,33.0620002746582,15.7185001373291,3.62290000915527
"1839","BARROWS",2004,3,7.07200050354004,26.4787998199463,9.71909999847412
"1840","BARROWS",2004,4,8.31500053405762,26.2765007019043,10.4770002365112
"1841","BARROWS",2004,5,0,31.6601009368896,14.3471002578735
"1842","BARROWS",2004,6,0,35.8134002685547,18.4325008392334
"1843","BARROWS",2004,7,0.476000010967255,38.3776016235352,22.1299991607666
"1844","BARROWS",2004,8,11.1040000915527,37.4863014221191,21.3768005371094
"1845","BARROWS",2004,9,2.58200001716614,34.136100769043,17.3689994812012
"1846","BARROWS",2004,10,32.7900009155273,25.5356006622314,11.8840999603271
"1847","BARROWS",2004,11,26.4370021820068,17.8512992858887,5.03299999237061
"1848","BARROWS",2004,12,44.7910003662109,15.9308996200562,3.61770009994507
"1849","BARROWS",2005,1,63.6890029907227,15.8576002120972,4.89900016784668
"1850","BARROWS",2005,2,73.6280059814453,15.8683004379272,5.45440006256104
"1851","BARROWS",2005,3,2.12800002098083,21.3680000305176,7.00390005111694
"1852","BARROWS",2005,4,0,24.8728008270264,8.08110046386719
"1853","BARROWS",2005,5,0,31.4185009002686,14.4284000396729
"1854","BARROWS",2005,6,0,34.5401992797852,17.1816997528076
"1855","BARROWS",2005,7,7.68600034713745,39.7896003723145,22.9638996124268
"1856","BARROWS",2005,8,26.101001739502,37.0462989807129,21.9370002746582
"1857","BARROWS",2005,9,3.36800026893616,33.5910987854004,15.7700996398926
"1858","BARROWS",2005,10,29.1900005340576,27.6072006225586,12.0312004089355
"1859","BARROWS",2005,11,0,22.8419990539551,7.6547999382019
"1860","BARROWS",2005,12,0,18.2376003265381,3.4935998916626
"1861","BARROWS",2006,1,0.91700005531311,17.660400390625,2.68190002441406
"1862","BARROWS",2006,2,0.280000001192093,20.573299407959,4.40759992599487
"1863","BARROWS",2006,3,8.61100006103516,17.8962993621826,4.49380016326904
"1864","BARROWS",2006,4,4.76000022888184,24.0238990783691,8.33409976959229
"1865","BARROWS",2006,5,0,32.7519989013672,15.4630002975464
"1866","BARROWS",2006,6,0,37.9065017700195,20.4027996063232
"1867","BARROWS",2006,7,8.00500011444092,39.6460990905762,25.2672004699707
"1868","BARROWS",2006,8,10.5550003051758,37.5881996154785,20.849100112915
"1869","BARROWS",2006,9,3.53300023078918,33.9146003723145,17.5053997039795
"1870","BARROWS",2006,10,1.57500004768372,26.9857006072998,11.3331003189087
"1871","BARROWS",2006,11,0,23.7089996337891,7.57089996337891
"1872","BARROWS",2006,12,0.972000062465668,16.9034004211426,2.16810011863708
"1873","BARROWS",2007,1,2.78900003433228,15.2962999343872,1.18830001354218
"1874","BARROWS",2007,2,1.55900001525879,19.7458000183105,4.51200008392334
"1875","BARROWS",2007,3,5.89300012588501,24.7628002166748,8.19089984893799
"1876","BARROWS",2007,4,3.83500027656555,26.2889995574951,10.5994997024536
"1877","BARROWS",2007,5,0,31.6741008758545,15.1919002532959
"1878","BARROWS",2007,6,0,36.1740989685059,18.5750999450684
"1879","BARROWS",2007,7,0,38.7117004394531,23.713399887085
"1880","BARROWS",2007,8,6.53900051116943,38.2695007324219,23.6270008087158
"1881","BARROWS",2007,9,5.36400032043457,33.4497985839844,18.2511005401611
"1882","BARROWS",2007,10,0,27.5181007385254,11.8711996078491
"1883","BARROWS",2007,11,3.69000005722046,23.7336006164551,8.10340023040771
"1884","BARROWS",2007,12,35.5340003967285,14.1290998458862,2.19490003585815
"1885","BARROWS",2008,1,34.1440010070801,14.1361999511719,2.56290006637573
"1886","BARROWS",2008,2,2.03299999237061,17.9258995056152,4.2335000038147
"1887","BARROWS",2008,3,0,23.5575008392334,6.50719976425171
"1888","BARROWS",2008,4,0,26.2982006072998,8.90929985046387
"1889","BARROWS",2008,5,1.65100002288818,28.6263008117676,12.8859996795654
"1890","BARROWS",2008,6,0,37.2370986938477,19.610200881958
"1891","BARROWS",2008,7,9.0600004196167,37.964900970459,23.6942005157471
"1892","BARROWS",2008,8,9.86800003051758,37.9724006652832,23.2255992889404
"1893","BARROWS",2008,9,4.39400005340576,35.3608016967773,18.9610004425049
"1894","BARROWS",2008,10,0,29.4521999359131,12.807900428772
"1895","BARROWS",2008,11,18.4230003356934,23.0534000396729,9.52620029449463
"1896","BARROWS",2008,12,44.9600028991699,14.5663003921509,3.06030011177063
"1897","BARROWS",2009,1,0,18.3010997772217,5.40290021896362
"1898","BARROWS",2009,2,18.2090015411377,17.2863006591797,3.82450008392334
"1899","BARROWS",2009,3,0,22.5888004302979,5.52759981155396
"1900","BARROWS",2009,4,0,25.0090999603271,8.77089977264404
"1901","BARROWS",2009,5,0,34.0573997497559,17.1081008911133
"1902","BARROWS",2009,6,0,32.5704002380371,17.6266002655029
"1903","BARROWS",2009,7,0.977000057697296,39.7994003295898,24.0081005096436
"1904","BARROWS",2009,8,1.07200002670288,38.040599822998,21.2028999328613
"1905","BARROWS",2009,9,3.40700006484985,36.3386993408203,19.5965995788574
"1906","BARROWS",2009,10,0,26.4976997375488,11.0015001296997
"1907","BARROWS",2009,11,0.630000054836273,22.5170001983643,7.5265998840332
"1908","BARROWS",2009,12,21.2670001983643,14.4941997528076,2.58590006828308
"1909","BARROWS",2010,1,87.0120010375977,16.1476001739502,3.98429989814758
"1910","BARROWS",2010,2,8.50800037384033,17.3441009521484,5.24790000915527
"1911","BARROWS",2010,3,16.1610012054443,20.7332992553711,5.97060012817383
"1912","BARROWS",2010,4,0.284000009298325,23.6840991973877,7.93510007858276
"1913","BARROWS",2010,5,0,27.6310997009277,11.2288999557495
"1914","BARROWS",2010,6,0,35.3688011169434,18.5415992736816
"1915","BARROWS",2010,7,0,38.4962997436523,23.8822002410889
"1916","BARROWS",2010,8,1.10000002384186,37.5952987670898,21.8448009490967
"1917","BARROWS",2010,9,0,35.768798828125,17.7250995635986
"1918","BARROWS",2010,10,15.6420011520386,26.6779003143311,13.0942001342773
"1919","BARROWS",2010,11,0,20.0333003997803,6.56540012359619
"1920","BARROWS",2010,12,44.4660034179688,17.2203998565674,5.41459989547729
"1921","BARROWS",2011,1,0,16.6049003601074,4.03649997711182
"1922","BARROWS",2011,2,18.5790004730225,16.263599395752,2.97309994697571
"1923","BARROWS",2011,3,1.88800013065338,21.8589992523193,7.07590007781982
"1924","BARROWS",2011,4,0.665000021457672,25.7182006835938,10.1084995269775
"1925","BARROWS",2011,5,0,27.7966995239258,11.7855997085571
"1926","BARROWS",2011,6,0,34.6156005859375,17.4699001312256
"1927","BARROWS",2011,7,9.2790002822876,37.3616981506348,22.1338996887207
"1928","BARROWS",2011,8,14.9910011291504,39.3363990783691,22.6067008972168
"1929","BARROWS",2011,9,19.5750007629395,35.1819000244141,19.6427993774414
"1930","BARROWS",2011,10,0,29.2070007324219,13.3416004180908
"1931","BARROWS",2011,11,6.61100053787231,19.3038005828857,5.57310009002686
"1932","BARROWS",2011,12,4.21700000762939,14.9663000106812,2.14689993858337
"1933","BARROWS",2012,1,0,19.2784004211426,4.52029991149902
"1934","BARROWS",2012,2,12.0390005111694,18.289400100708,4.63219976425171
"1935","BARROWS",2012,3,3.54800009727478,22.1590995788574,6.62039995193481
"1936","BARROWS",2012,4,9.22200012207031,26.8917999267578,10.8521003723145
"1937","BARROWS",2012,5,0,32.6869010925293,16.0725002288818
"1938","BARROWS",2012,6,0,36.7591018676758,19.7155990600586
"1939","BARROWS",2012,7,11.7430009841919,37.4273986816406,22.5508003234863
"1940","BARROWS",2012,8,58.036003112793,37.3791999816895,24.8050994873047
"1941","BARROWS",2012,9,4.38200044631958,35.2085990905762,20.736499786377
"1942","BARROWS",2012,10,0.564000010490417,29.6653995513916,13.3472995758057
"1943","BARROWS",2012,11,0,23.4444999694824,8.01029968261719
"1944","BARROWS",2012,12,10.5170001983643,16.3831005096436,3.82870006561279
"1945","BARROWS",2013,1,12.3050003051758,14.4877996444702,2.34590005874634
"1946","BARROWS",2013,2,1.26400005817413,17.5711002349854,3.53810000419617
"1947","BARROWS",2013,3,1.69200003147125,25.4682998657227,9.59980010986328
"1948","BARROWS",2013,4,0,27.5928993225098,11.765700340271
"1949","BARROWS",2013,5,0.717000007629395,31.5321006774902,15.4949998855591
"1950","BARROWS",2013,6,0,37.9090995788574,20.1609001159668
"1951","BARROWS",2013,7,13.9300003051758,38.2323989868164,25.1926002502441
"1952","BARROWS",2013,8,17.6690006256104,37.1282997131348,22.1415004730225
"1953","BARROWS",2013,9,11.9490003585815,33.7566986083984,18.8425998687744
"1954","BARROWS",2013,10,0.547000050544739,26.5620994567871,10.3886003494263
"1955","BARROWS",2013,11,8.3430004119873,21.0655002593994,7.42600011825562
"1956","BARROWS",2013,12,1.32500004768372,16.7073993682861,3.84089994430542
"1957","BARROWS",2014,1,0,20.9046001434326,6.3161997795105
"1958","BARROWS",2014,2,1.10300004482269,22.0452995300293,7.56400012969971
"1959","BARROWS",2014,3,5.88200044631958,23.9037990570068,9.35599994659424
"1960","BARROWS",2014,4,1.83000004291534,26.8806991577148,11.8477001190186
"1961","BARROWS",2014,5,4.62200021743774,31.1005992889404,15.3818998336792
"1962","BARROWS",2014,6,0,36.5397987365723,20.2070007324219
"1963","BARROWS",2014,7,5,38.3736991882324,24.695499420166
"1964","BARROWS",2014,8,16.5230007171631,35.9748992919922,22.065299987793
"1965","BARROWS",2014,9,7.79899978637695,35.1130981445312,20.4929008483887
"1966","BARROWS",2014,10,0,30.4335994720459,14.5518999099731
"1967","BARROWS",2014,11,0.234999999403954,22.7192993164062,8.39190006256104
"1968","BARROWS",2014,12,8.11900043487549,16.172700881958,5.39720010757446
"1969","BARROWS",2015,1,17.6080017089844,17.5,5.3600001335144
"1970","BARROWS",2015,2,2.01500010490417,23.0100002288818,8.18900012969971
"1971","BARROWS",2015,3,14.0450010299683,25.3400020599365,10.6700000762939
"1972","BARROWS",2015,4,1.11800003051758,26.230001449585,10.9300003051758
"1973","BARROWS",2015,5,3.58800005912781,27.730001449585,14.3400011062622
"1974","BARROWS",2015,6,0.46900001168251,37.0700035095215,21.9000015258789
"1975","BARROWS",2015,7,19.57200050354,36.1000022888184,21.9100017547607
"1976","BARROWS",2015,8,1.29200005531311,39.1500015258789,24.0800018310547
"1977","BARROWS",2015,9,2.5220000743866,35.1599998474121,21.0900001525879
"1978","BARROWS",2015,10,15.0200004577637,29.1400012969971,16.2100009918213
"1979","BARROWS",2015,11,0.671000003814697,19.6400012969971,6.13000011444092
"1980","BARROWS",2015,12,0.832000017166138,15.2500009536743,2.63000011444092
"1981","BARROWS",2016,1,27.4510021209717,15.7100009918213,3.8600001335144
"1982","BARROWS",2016,2,2.42400002479553,22.560001373291,6.9200005531311
"1983","BARROWS",2016,3,0.690000057220459,25.0400009155273,8.76000022888184
"1984","BARROWS",2016,4,23.9890003204346,25.9400005340576,11.6700010299683
"1985","BARROWS",2016,5,1.00800001621246,28.7700004577637,14.0700006484985
"1986","BARROWS",2016,6,0,38.3200035095215,21.8800010681152
"1987","BARROWS",2016,7,0,39.5300025939941,24.1900005340576
"1988","BARROWS",2016,8,6.34700012207031,37.9100036621094,23.7600002288818
"1989","BARROWS",2016,9,10.9770002365112,33.0300025939941,17.5900001525879
"1990","BARROWS",2016,10,4.54700040817261,29.5200004577637,14.1100006103516
"1991","BARROWS",2016,11,1.00800001621246,22.7200012207031,8.72000026702881
"1992","BARROWS",2016,12,38.8400001525879,16.1400012969971,4.26999998092651
"1993","BARROWS",2017,1,48.7400016784668,14.2800006866455,4.16000032424927
"1994","BARROWS",2017,2,19.0450000762939,19.2900009155273,7.23000049591064
"1995","BARROWS",2017,3,0,25.1300010681152,9.75
"1996","BARROWS",2017,4,0,27.1800022125244,11.3600006103516
"1997","BARROWS",2017,5,0.871000051498413,30.7700023651123,14.3600006103516
"1998","BARROWS",2017,6,0,38.1500015258789,20.6600017547607
"1999","BARROWS",2017,7,0.791000008583069,39.5400009155273,25.0400009155273
"2000","BARROWS",2017,8,14.4180002212524,38.2800025939941,23.560001373291
"2001","BARROWS",2017,9,15.3520011901855,32.810001373291,18.8900012969971
"2002","BARROWS",2017,10,0,30.3000011444092,13.5700006484985
"2003","BARROWS",2017,11,0,24.1100006103516,9.08000087738037
"2004","BARROWS",2017,12,0,19.5400009155273,5.52000045776367
"2005","BARROWS",2018,1,15.206000328064,19.5500011444092,6.32000017166138
"2006","BARROWS",2018,2,0,19.1800003051758,4.73000001907349
"2007","BARROWS",2018,3,2.42400002479553,21.2000007629395,7.43000030517578
"2008","BARROWS",2018,4,0,29.0700016021729,12.2100009918213
"2009","BARROWS",2018,5,1.40900003910065,30.4000015258789,14.4300003051758
"2010","BARROWS",2018,6,0,36.9900016784668,20.2400016784668
"2011","BARROWS",2018,7,12.7110004425049,39.2600021362305,25.5500011444092
"2012","BARROWS",2018,8,1.37100005149841,38.5700035095215,24.9300003051758
"2013","BARROWS",2018,9,0,36.6300010681152,19.810001373291
"2014","BARROWS",2018,10,32.7230033874512,26.480001449585,13.5700006484985
"2015","BARROWS",2018,11,1.34800004959106,21.6500015258789,7.3100004196167
"2016","BARROWS",2018,12,20.4090003967285,16.1800003051758,4.05000019073486
"2017","Redcliffs",1995,1,85.7990036010742,9.87670040130615,1.68859994411469
"2018","Redcliffs",1995,2,24.5990009307861,19.0359001159668,4.52479982376099
"2019","Redcliffs",1995,3,119.664009094238,16.8955993652344,5.24580001831055
"2020","Redcliffs",1995,4,29.7880020141602,20.3115005493164,6.65369987487793
"2021","Redcliffs",1995,5,32.9160003662109,24.355899810791,10.7417001724243
"2022","Redcliffs",1995,6,22.3960018157959,30.5160999298096,14.2621002197266
"2023","Redcliffs",1995,7,2.78800010681152,36.7704010009766,18.9188003540039
"2024","Redcliffs",1995,8,10.9140005111694,37.3050003051758,21.5778007507324
"2025","Redcliffs",1995,9,12.9820003509521,33.3578987121582,17.8187007904053
"2026","Redcliffs",1995,10,0,26.3332004547119,9.23760032653809
"2027","Redcliffs",1995,11,10.076000213623,20.5995006561279,5.67080020904541
"2028","Redcliffs",1995,12,11.2910003662109,13.9540004730225,1.22109997272491
"2029","Redcliffs",1996,1,16.7590007781982,12.451000213623,0.00270000007003546
"2030","Redcliffs",1996,2,42.0980033874512,15.847900390625,3.88910007476807
"2031","Redcliffs",1996,3,15.5430011749268,18.2108001708984,4.43170022964478
"2032","Redcliffs",1996,4,3.61100006103516,24.327600479126,8.83209991455078
"2033","Redcliffs",1996,5,12.706000328064,29.7493000030518,13.8500003814697
"2034","Redcliffs",1996,6,0,36.1585998535156,17.5172004699707
"2035","Redcliffs",1996,7,16.5550003051758,38.2386016845703,21.6303005218506
"2036","Redcliffs",1996,8,0.27700001001358,37.9047012329102,21.7511005401611
"2037","Redcliffs",1996,9,20.2330017089844,30.9157009124756,16.0603008270264
"2038","Redcliffs",1996,10,19.4300003051758,24.1110000610352,9.09109973907471
"2039","Redcliffs",1996,11,49.6370010375977,16.4570999145508,4.44080018997192
"2040","Redcliffs",1996,12,29.3720016479492,10.7455997467041,1.042799949646
"2041","Redcliffs",1997,1,72.8610000610352,9.45269966125488,0.645900011062622
"2042","Redcliffs",1997,2,14.0050010681152,13.7054996490479,1.70930004119873
"2043","Redcliffs",1997,3,2.91500020027161,20.8341007232666,5.20690011978149
"2044","Redcliffs",1997,4,11.4840002059937,20.9433994293213,6.99109983444214
"2045","Redcliffs",1997,5,8.14400005340576,30.9277000427246,15.019700050354
"2046","Redcliffs",1997,6,4.25500011444092,32.9085998535156,16.6746006011963
"2047","Redcliffs",1997,7,3.16100025177002,35.7141990661621,18.86669921875
"2048","Redcliffs",1997,8,46.8120040893555,35.6598014831543,20.7068004608154
"2049","Redcliffs",1997,9,82.8750076293945,30.826000213623,17.7471008300781
"2050","Redcliffs",1997,10,5.99700021743774,24.8041000366211,8.8887996673584
"2051","Redcliffs",1997,11,22.9610004425049,17.7901992797852,4.76870012283325
"2052","Redcliffs",1997,12,13.5900011062622,9.84759998321533,-0.323000013828278
"2053","Redcliffs",1998,1,28.1380004882812,11.9085998535156,1.20290005207062
"2054","Redcliffs",1998,2,100.246002197266,10.3479995727539,2.36139988899231
"2055","Redcliffs",1998,3,39.6890029907227,16.2227001190186,4.05380010604858
"2056","Redcliffs",1998,4,32.0610008239746,18.9395008087158,6.34250020980835
"2057","Redcliffs",1998,5,14.9930009841919,25.0072994232178,10.6829996109009
"2058","Redcliffs",1998,6,16.2830009460449,30.2569999694824,13.8534002304077
"2059","Redcliffs",1998,7,36.4580001831055,37.0320014953613,20.013599395752
"2060","Redcliffs",1998,8,12.0600004196167,36.8474998474121,21.7518005371094
"2061","Redcliffs",1998,9,59.9160041809082,30.3887004852295,16.413200378418
"2062","Redcliffs",1998,10,43.9800033569336,22.6587009429932,8.80070018768311
"2063","Redcliffs",1998,11,29.7220020294189,15.7353000640869,3.47140002250671
"2064","Redcliffs",1998,12,0,11.5145998001099,-0.537699997425079
"2065","Redcliffs",1999,1,10.2700004577637,13.6225996017456,0.641700029373169
"2066","Redcliffs",1999,2,17.7350006103516,14.078200340271,1.96140003204346
"2067","Redcliffs",1999,3,2.91400003433228,19.8041000366211,4.57200002670288
"2068","Redcliffs",1999,4,31.7430019378662,19.297700881958,5.90950012207031
"2069","Redcliffs",1999,5,4.4210000038147,27.1438999176025,11.5385999679565
